"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-30,31
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-31,39
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-01,37
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-02,50
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-03,30
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-04,31
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-05,34
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-06,36
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-07,62
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-08,65
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-09,44
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-10,27
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-11,26
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-12,43
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-13,38
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-14,57
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-15,38
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-16,38
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-17,28
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-18,35
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-19,39
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-20,53
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-21,51
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-22,52
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-23,37
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-24,59
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-25,31
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-26,26
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-27,34
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-28,56
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-29,58
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-11-30,40
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-01,27
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-02,20
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-03,44
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-04,41
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-05,40
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-06,55
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-07,51
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-08,26
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-09,24
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-10,43
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-11,47
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-12,45
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-13,46
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-14,53
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-15,37
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-16,14
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-17,37
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-18,37
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-19,30
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-20,44
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-21,26
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-22,18
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-23,11
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-24,13
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-25,9
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-26,14
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-27,19
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-28,19
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-29,12
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-30,14
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-12-31,7
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-01,12
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-02,31
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-03,56
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-04,27
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-05,25
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-06,26
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-07,54
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-08,62
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-09,54
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-10,61
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-11,49
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-12,48
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-13,23
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-14,48
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-15,52
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-16,51
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-17,56
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-18,50
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-19,31
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-20,28
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-21,32
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-22,65
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-23,76
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-24,81
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-25,38
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-26,46
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-27,27
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-28,43
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-29,53
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-30,87
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-01-31,47
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-01,46
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-02,33
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-03,28
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-04,39
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-05,44
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-06,41
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-07,38
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-08,84
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-09,36
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-10,22
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-11,31
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-12,41
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-13,40
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-14,35
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-15,48
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-02-16,41
