"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-27,120
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-28,83
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-29,124
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-30,163
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-01,151
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-02,159
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-03,146
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-04,112
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-05,93
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-06,124
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-07,150
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-08,181
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-09,135
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-10,143
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-11,113
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-12,103
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-13,137
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-14,132
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-15,162
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-16,166
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-17,150
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-18,95
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-19,49
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-20,81
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-21,98
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-22,74
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-23,57
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-24,30
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-25,37
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-26,44
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-27,66
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-28,74
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-29,106
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-30,88
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-12-31,49
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-01,77
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-02,91
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-03,130
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-04,147
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-05,142
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-06,150
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-07,152
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-08,152
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-09,112
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-10,145
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-11,170
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-12,198
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-13,208
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-14,170
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-15,155
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-16,136
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-17,166
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-18,233
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-19,193
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-20,196
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-21,237
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-22,181
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-23,182
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-24,204
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-25,233
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-26,229
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-27,237
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-28,201
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-29,154
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-30,169
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-01-31,208
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-01,235
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-02,263
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-03,256
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-04,214
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-05,140
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-06,152
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-07,163
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-08,231
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-09,246
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-10,237
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-11,200
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-12,215
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-13,195
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-14,201
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-15,228
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-16,194
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-17,201
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-18,221
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-19,127
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-20,101
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-21,162
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-22,194
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-23,228
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-24,177
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-25,160
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-26,114
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-27,107
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-28,124
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-02-29,144
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-01,164
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-02,141
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-03,140
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-04,119
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-05,101
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-06,152
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-07,142
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2016-03-08,165
