"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-28,87
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-29,80
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-30,54
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-31,46
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-01,54
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-02,60
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-03,63
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-04,91
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-05,104
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-06,85
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-07,123
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-08,127
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-09,84
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-10,125
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-11,151
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-12,137
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-13,120
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-14,150
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-15,110
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-16,90
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-17,88
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-18,142
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-19,134
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-20,132
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-21,140
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-22,77
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-23,81
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-24,112
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-25,134
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-26,123
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-27,121
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-28,157
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-29,101
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-30,82
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-01-31,103
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-01,139
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-02,134
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-03,117
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-04,141
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-05,88
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-06,63
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-07,79
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-08,96
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-09,129
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-02-10,110
