"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-15,128
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-16,88
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-17,48
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-18,39
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-19,105
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-20,97
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-21,79
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-22,73
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-23,59
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-24,39
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-25,55
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-26,108
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-27,70
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-28,88
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-29,109
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-30,53
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-10-31,31
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-01,36
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-02,102
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-03,124
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-04,106
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-05,83
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-06,93
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-07,35
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-08,29
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-09,110
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-10,131
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-11,96
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-12,98
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-13,91
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-14,44
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-15,88
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-16,157
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-17,196
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-18,148
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-19,147
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-20,139
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-21,40
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-22,92
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-23,171
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-24,157
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-25,215
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-26,129
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-27,83
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-28,37
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-29,95
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-11-30,232
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-01,239
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-02,179
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-03,112
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-04,119
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-05,34
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-06,49
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-07,141
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-08,132
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-09,122
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-10,145
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-11,86
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-12,42
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-13,52
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-14,116
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-15,122
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-16,132
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-17,92
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-18,67
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-19,31
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-20,47
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-21,94
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-22,79
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-23,41
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-24,23
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-25,18
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-26,28
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-27,30
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-28,54
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-29,39
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-30,51
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2015-12-31,17
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-01,31
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-02,43
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-03,50
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-04,191
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-05,202
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-06,184
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-07,181
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-08,121
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-01-09,61
