"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-19,6
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-20,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-21,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-22,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-23,5
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-25,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-26,79
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-27,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-28,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-29,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-30,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-31,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-02,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-03,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-04,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-05,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-06,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-07,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-08,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-09,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-10,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-11,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-12,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-13,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-14,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-15,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-16,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-17,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-18,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-19,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-20,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-21,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-24,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-25,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-26,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-27,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-28,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-29,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-30,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-01-31,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-02,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-03,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-04,5
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-05,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-06,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-07,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-08,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-09,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-10,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-11,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-12,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-13,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-14,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-15,5
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-17,5
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-19,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-20,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-21,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-22,5
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-23,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-24,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-25,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-27,6
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-02-28,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-01,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-02,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-03,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-04,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-05,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-07,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-08,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-09,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-10,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-12,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-13,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-15,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-16,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-17,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-20,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-21,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-23,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-24,5
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-25,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-26,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-27,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-29,6
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-30,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-03-31,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2018-04-01,5
