"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-13,21
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-14,18
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-15,23
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-16,25
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-17,38
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-18,48
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-19,32
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-20,12
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-21,29
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-22,31
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-23,66
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-24,30
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-25,30
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-26,31
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-27,22
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-28,15
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-29,29
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-30,31
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-10-31,26
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-01,39
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-02,42
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-03,25
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-04,17
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-05,24
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-06,48
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-07,47
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-08,47
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-09,32
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-10,26
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-11,26
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-12,26
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-13,37
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-14,44
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-15,53
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-16,60
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-17,46
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-18,16
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-19,34
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-20,47
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-21,34
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-22,52
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-23,56
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-24,35
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-25,17
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-26,32
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-27,47
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-28,34
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-29,29
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-11-30,44
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-01,17
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-02,37
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-03,30
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-04,46
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-05,34
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-06,26
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-07,40
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-08,29
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-09,20
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-10,24
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-11,27
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-12,39
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-13,30
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-14,28
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-15,17
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-16,19
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-17,30
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-18,22
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-19,24
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-20,35
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-21,22
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-22,13
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-23,12
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-24,11
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-25,8
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-26,11
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-27,17
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2017-12-28,25
